"Fecha","Indicador","Territorio",Valor
"2020-05-03","Personal de la salud  Fallecidos ","Todo el país",1
"2020-05-03","Cantidad de Tests  Positivos ","Todo el país",7
"2020-05-03","Cantidad de Tests  Negativos ","Todo el país",768
"2020-05-03","Personas en CTI","Todo el país",10
"2020-05-03","Personas en CI","Todo el país",0
"2020-05-03","Fallecidos ","Todo el país",17
"2020-05-03","Casos nuevos ","Todo el país",3
"2020-05-04","Casos activos","Artigas",0
"2020-05-04","Casos activos","Canelones",17
"2020-05-04","Casos activos","Cerro Largo",0
"2020-05-04","Casos activos","Colonia",2
"2020-05-04","Casos activos","Durazno",0
"2020-05-04","Casos activos","Flores",0
"2020-05-04","Casos activos","Florida",0
"2020-05-04","Casos activos","Lavalleja",0
"2020-05-04","Casos activos","Maldonado",7
"2020-05-04","Casos activos","Montevideo",160
"2020-05-04","Casos activos","Paysandú",0
"2020-05-04","Casos activos","Río Negro",1
"2020-05-04","Casos activos","Rivera",0
"2020-05-04","Casos activos","Rocha",0
"2020-05-04","Casos activos","Salto",0
"2020-05-04","Casos activos","San José",1
"2020-05-04","Casos activos","Soriano",0
"2020-05-04","Casos activos","Tacuarembó",0
"2020-05-04","Casos activos","Treinta y Tres",5
"2020-05-04","Casos recuperados","Artigas",0
"2020-05-04","Casos recuperados","Canelones",72
"2020-05-04","Casos recuperados","Cerro Largo",0
"2020-05-04","Casos recuperados","Colonia",6
"2020-05-04","Casos recuperados","Durazno",1
"2020-05-04","Casos recuperados","Flores",1
"2020-05-04","Casos recuperados","Florida",0
"2020-05-04","Casos recuperados","Lavalleja",4
"2020-05-04","Casos recuperados","Maldonado",14
"2020-05-04","Casos recuperados","Montevideo",323
"2020-05-04","Casos recuperados","Paysandú",1
"2020-05-04","Casos recuperados","Río Negro",8
"2020-05-04","Casos recuperados","Rivera",0
"2020-05-04","Casos recuperados","Rocha",1
"2020-05-04","Casos recuperados","Salto",12
"2020-05-04","Casos recuperados","San José",3
"2020-05-04","Casos recuperados","Soriano",1
"2020-05-04","Casos recuperados","Tacuarembó",0
"2020-05-04","Casos recuperados","Treinta y Tres",0
"2020-05-04","Fallecidos","Artigas",0
"2020-05-04","Fallecidos","Canelones",2
"2020-05-04","Fallecidos","Cerro Largo",0
"2020-05-04","Fallecidos","Colonia",0
"2020-05-04","Fallecidos","Durazno",0
"2020-05-04","Fallecidos","Flores",0
"2020-05-04","Fallecidos","Florida",0
"2020-05-04","Fallecidos","Lavalleja",0
"2020-05-04","Fallecidos","Maldonado",4
"2020-05-04","Fallecidos","Montevideo",11
"2020-05-04","Fallecidos","Paysandú",0
"2020-05-04","Fallecidos","Río Negro",0
"2020-05-04","Fallecidos","Rivera",0
"2020-05-04","Fallecidos","Rocha",0
"2020-05-04","Fallecidos","Salto",0
"2020-05-04","Fallecidos","San José",0
"2020-05-04","Fallecidos","Soriano",0
"2020-05-04","Fallecidos","Tacuarembó",0
"2020-05-04","Fallecidos","Treinta y Tres",0
"2020-05-04","Personal de la salud  Confirmados ","Todo el país",98
"2020-05-04","Personal de la salud  Recuperados ","Todo el país",81
"2020-05-04","Personal de la salud  Activos ","Todo el país",16
"2020-05-04","Personal de la salud  Fallecidos ","Todo el país",1
"2020-05-04","Cantidad de Tests  Positivos ","Todo el país",7
"2020-05-04","Cantidad de Tests  Negativos ","Todo el país",859
"2020-05-04","Personas en CTI","Todo el país",10
"2020-05-04","Personas en CI","Todo el país",0
"2020-05-04","Fallecidos ","Todo el país",17
"2020-05-04","Casos nuevos ","Todo el país",2
"2020-05-05","Casos activos","Artigas",0
"2020-05-05","Casos activos","Canelones",18
"2020-05-05","Casos activos","Cerro Largo",0
"2020-05-05","Casos activos","Colonia",3
"2020-05-05","Casos activos","Durazno",0
"2020-05-05","Casos activos","Flores",0
"2020-05-05","Casos activos","Florida",0
"2020-05-05","Casos activos","Lavalleja",0
"2020-05-05","Casos activos","Maldonado",8
"2020-05-05","Casos activos","Montevideo",143
"2020-05-05","Casos activos","Paysandú",0
"2020-05-05","Casos activos","Río Negro",1
"2020-05-05","Casos activos","Rivera",0
"2020-05-05","Casos activos","Rocha",0
"2020-05-05","Casos activos","Salto",0
"2020-05-05","Casos activos","San José",0
"2020-05-05","Casos activos","Soriano",0
"2020-05-05","Casos activos","Tacuarembó",0
"2020-05-05","Casos activos","Treinta y Tres",12
"2020-05-05","Casos recuperados","Artigas",0
"2020-05-05","Casos recuperados","Canelones",74
"2020-05-05","Casos recuperados","Cerro Largo",0
"2020-05-05","Casos recuperados","Colonia",6
"2020-05-05","Casos recuperados","Durazno",1
"2020-05-05","Casos recuperados","Flores",1
"2020-05-05","Casos recuperados","Florida",0
"2020-05-05","Casos recuperados","Lavalleja",4
"2020-05-05","Casos recuperados","Maldonado",14
"2020-05-05","Casos recuperados","Montevideo",342
"2020-05-05","Casos recuperados","Paysandú",1
"2020-05-05","Casos recuperados","Río Negro",8
"2020-05-05","Casos recuperados","Rivera",0
"2020-05-05","Casos recuperados","Rocha",1
"2020-05-05","Casos recuperados","Salto",12
"2020-05-05","Casos recuperados","San José",3
"2020-05-05","Casos recuperados","Soriano",1
"2020-05-05","Casos recuperados","Tacuarembó",0
"2020-05-05","Casos recuperados","Treinta y Tres",0
"2020-05-05","Fallecidos","Artigas",0
"2020-05-05","Fallecidos","Canelones",2
"2020-05-05","Fallecidos","Cerro Largo",0
"2020-05-05","Fallecidos","Colonia",0
"2020-05-05","Fallecidos","Durazno",0
"2020-05-05","Fallecidos","Flores",0
"2020-05-05","Fallecidos","Florida",0
"2020-05-05","Fallecidos","Lavalleja",0
"2020-05-05","Fallecidos","Maldonado",4
"2020-05-05","Fallecidos","Montevideo",11
"2020-05-05","Fallecidos","Paysandú",0
"2020-05-05","Fallecidos","Río Negro",0
"2020-05-05","Fallecidos","Rivera",0
"2020-05-05","Fallecidos","Rocha",0
"2020-05-05","Fallecidos","Salto",0
"2020-05-05","Fallecidos","San José",0
"2020-05-05","Fallecidos","Soriano",0
"2020-05-05","Fallecidos","Tacuarembó",0
"2020-05-05","Fallecidos","Treinta y Tres",0
"2020-05-05","Personal de la salud  Confirmados","Todo el país",99
"2020-05-05","Personal de la salud  Recuperados","Todo el país",83
"2020-05-05","Personal de la salud  Activos","Todo el país",15
"2020-05-05","Personal de la salud  Fallecidos","Todo el país",1
"2020-05-05","Cantidad de Tests  Positivos","Todo el país",13
"2020-05-05","Cantidad de Tests  Negativos","Todo el país",993
"2020-05-05","Personas en CTI","Todo el país",10
"2020-05-05","Personas en CI","Todo el país",0
"2020-05-05","Fallecidos","Todo el país",17
"2020-05-05","Casos nuevos","Todo el país",13
"2020-05-06","Casos activos","Artigas",0
"2020-05-06","Casos activos","Canelones",18
"2020-05-06","Casos activos","Cerro Largo",0
"2020-05-06","Casos activos","Colonia",3
"2020-05-06","Casos activos","Durazno",0
"2020-05-06","Casos activos","Flores",0
"2020-05-06","Casos activos","Florida",0
"2020-05-06","Casos activos","Lavalleja",0
"2020-05-06","Casos activos","Maldonado",6
"2020-05-06","Casos activos","Montevideo",130
"2020-05-06","Casos activos","Paysandú",0
"2020-05-06","Casos activos","Río Negro",1
"2020-05-06","Casos activos","Rivera",0
"2020-05-06","Casos activos","Rocha",0
"2020-05-06","Casos activos","Salto",0
"2020-05-06","Casos activos","San José",0
"2020-05-06","Casos activos","Soriano",0
"2020-05-06","Casos activos","Tacuarembó",0
"2020-05-06","Casos activos","Treinta y Tres",12
"2020-05-06","Casos recuperados","Artigas",0
"2020-05-06","Casos recuperados","Canelones",75
"2020-05-06","Casos recuperados","Cerro Largo",0
"2020-05-06","Casos recuperados","Colonia",6
"2020-05-06","Casos recuperados","Durazno",1
"2020-05-06","Casos recuperados","Flores",1
"2020-05-06","Casos recuperados","Florida",0
"2020-05-06","Casos recuperados","Lavalleja",4
"2020-05-06","Casos recuperados","Maldonado",16
"2020-05-06","Casos recuperados","Montevideo",357
"2020-05-06","Casos recuperados","Paysandú",1
"2020-05-06","Casos recuperados","Río Negro",8
"2020-05-06","Casos recuperados","Rivera",0
"2020-05-06","Casos recuperados","Rocha",1
"2020-05-06","Casos recuperados","Salto",12
"2020-05-06","Casos recuperados","San José",3
"2020-05-06","Casos recuperados","Soriano",1
"2020-05-06","Casos recuperados","Tacuarembó",0
"2020-05-06","Casos recuperados","Treinta y Tres",0
"2020-05-06","Fallecidos","Artigas",0
"2020-05-06","Fallecidos","Canelones",2
"2020-05-06","Fallecidos","Cerro Largo",0
"2020-05-06","Fallecidos","Colonia",0
"2020-05-06","Fallecidos","Durazno",0
"2020-05-06","Fallecidos","Flores",0
"2020-05-06","Fallecidos","Florida",0
"2020-05-06","Fallecidos","Lavalleja",0
"2020-05-06","Fallecidos","Maldonado",4
"2020-05-06","Fallecidos","Montevideo",11
"2020-05-06","Fallecidos","Paysandú",0
"2020-05-06","Fallecidos","Río Negro",0
"2020-05-06","Fallecidos","Rivera",0
"2020-05-06","Fallecidos","Rocha",0
"2020-05-06","Fallecidos","Salto",0
"2020-05-06","Fallecidos","San José",0
"2020-05-06","Fallecidos","Soriano",0
"2020-05-06","Fallecidos","Tacuarembó",0
"2020-05-06","Fallecidos","Treinta y Tres",0
"2020-05-06","Personal de la salud  Confirmados","Todo el país",99
"2020-05-06","Personal de la salud  Recuperados","Todo el país",83
"2020-05-06","Personal de la salud  Activos","Todo el país",15
"2020-05-06","Personal de la salud  Fallecidos","Todo el país",1
"2020-05-06","Cantidad de Tests  Positivos","Todo el país",8
"2020-05-06","Cantidad de Tests  Negativos","Todo el país",837
"2020-05-06","Personas en CTI","Todo el país",10
"2020-05-06","Personas en CI","Todo el país",0
"2020-05-06","Fallecidos","Todo el país",17
"2020-05-06","Casos nuevos","Todo el país",3
"2020-05-07","Casos activos","Artigas",0
"2020-05-07","Casos activos","Canelones",18
"2020-05-07","Casos activos","Cerro Largo",0
"2020-05-07","Casos activos","Colonia",2
"2020-05-07","Casos activos","Durazno",0
"2020-05-07","Casos activos","Flores",0
"2020-05-07","Casos activos","Florida",0
"2020-05-07","Casos activos","Lavalleja",0
"2020-05-07","Casos activos","Maldonado",7
"2020-05-07","Casos activos","Montevideo",134
"2020-05-07","Casos activos","Paysandú",0
"2020-05-07","Casos activos","Río Negro",1
"2020-05-07","Casos activos","Rivera",1
"2020-05-07","Casos activos","Rocha",0
"2020-05-07","Casos activos","Salto",0
"2020-05-07","Casos activos","San José",0
"2020-05-07","Casos activos","Soriano",0
"2020-05-07","Casos activos","Tacuarembó",0
"2020-05-07","Casos activos","Treinta y Tres",12
"2020-05-07","Casos recuperados","Artigas",0
"2020-05-07","Casos recuperados","Canelones",77
"2020-05-07","Casos recuperados","Cerro Largo",0
"2020-05-07","Casos recuperados","Colonia",7
"2020-05-07","Casos recuperados","Durazno",1
"2020-05-07","Casos recuperados","Flores",1
"2020-05-07","Casos recuperados","Florida",0
"2020-05-07","Casos recuperados","Lavalleja",4
"2020-05-07","Casos recuperados","Maldonado",16
"2020-05-07","Casos recuperados","Montevideo",360
"2020-05-07","Casos recuperados","Paysandú",1
"2020-05-07","Casos recuperados","Río Negro",8
"2020-05-07","Casos recuperados","Rivera",0
"2020-05-07","Casos recuperados","Rocha",1
"2020-05-07","Casos recuperados","Salto",12
"2020-05-07","Casos recuperados","San José",3
"2020-05-07","Casos recuperados","Soriano",1
"2020-05-07","Casos recuperados","Tacuarembó",0
"2020-05-07","Casos recuperados","Treinta y Tres",0
"2020-05-07","Fallecidos","Artigas",0
"2020-05-07","Fallecidos","Canelones",2
"2020-05-07","Fallecidos","Cerro Largo",0
"2020-05-07","Fallecidos","Colonia",0
"2020-05-07","Fallecidos","Durazno",0
"2020-05-07","Fallecidos","Flores",0
"2020-05-07","Fallecidos","Florida",0
"2020-05-07","Fallecidos","Lavalleja",0
"2020-05-07","Fallecidos","Maldonado",4
"2020-05-07","Fallecidos","Montevideo",11
"2020-05-07","Fallecidos","Paysandú",0
"2020-05-07","Fallecidos","Río Negro",0
"2020-05-07","Fallecidos","Rivera",0
"2020-05-07","Fallecidos","Rocha",0
"2020-05-07","Fallecidos","Salto",0
"2020-05-07","Fallecidos","San José",0
"2020-05-07","Fallecidos","Soriano",0
"2020-05-07","Fallecidos","Tacuarembó",0
"2020-05-07","Fallecidos","Treinta y Tres",0
"2020-05-07","Personal de la salud  Confirmados","Todo el país",100
"2020-05-07","Personal de la salud  Recuperados","Todo el país",86
"2020-05-07","Personal de la salud  Activos","Todo el país",13
"2020-05-07","Personal de la salud  Fallecidos","Todo el país",1
"2020-05-07","Cantidad de Tests  Positivos","Todo el país",26
"2020-05-07","Cantidad de Tests  Negativos","Todo el país",1016
"2020-05-07","Personas en CTI","Todo el país",9
"2020-05-07","Personas en CI","Todo el país",0
"2020-05-07","Fallecidos","Todo el país",17
"2020-05-07","Casos nuevos","Todo el país",11
"2020-05-08","Casos activos","Artigas",0
"2020-05-08","Casos activos","Canelones",18
"2020-05-08","Casos activos","Cerro Largo",0
"2020-05-08","Casos activos","Colonia",2
"2020-05-08","Casos activos","Durazno",0
"2020-05-08","Casos activos","Flores",0
"2020-05-08","Casos activos","Florida",0
"2020-05-08","Casos activos","Lavalleja",0
"2020-05-08","Casos activos","Maldonado",10
"2020-05-08","Casos activos","Montevideo",126
"2020-05-08","Casos activos","Paysandú",0
"2020-05-08","Casos activos","Río Negro",1
"2020-05-08","Casos activos","Rivera",1
"2020-05-08","Casos activos","Rocha",0
"2020-05-08","Casos activos","Salto",0
"2020-05-08","Casos activos","San José",0
"2020-05-08","Casos activos","Soriano",0
"2020-05-08","Casos activos","Tacuarembó",0
"2020-05-08","Casos activos","Treinta y Tres",12
"2020-05-08","Casos recuperados","Artigas",0
"2020-05-08","Casos recuperados","Canelones",77
"2020-05-08","Casos recuperados","Cerro Largo",0
"2020-05-08","Casos recuperados","Colonia",7
"2020-05-08","Casos recuperados","Durazno",1
"2020-05-08","Casos recuperados","Flores",1
"2020-05-08","Casos recuperados","Florida",0
"2020-05-08","Casos recuperados","Lavalleja",4
"2020-05-08","Casos recuperados","Maldonado",17
"2020-05-08","Casos recuperados","Montevideo",373
"2020-05-08","Casos recuperados","Paysandú",1
"2020-05-08","Casos recuperados","Río Negro",8
"2020-05-08","Casos recuperados","Rivera",0
"2020-05-08","Casos recuperados","Rocha",1
"2020-05-08","Casos recuperados","Salto",12
"2020-05-08","Casos recuperados","San José",3
"2020-05-08","Casos recuperados","Soriano",1
"2020-05-08","Casos recuperados","Tacuarembó",0
"2020-05-08","Casos recuperados","Treinta y Tres",0
"2020-05-08","Fallecidos","Artigas",0
"2020-05-08","Fallecidos","Canelones",2
"2020-05-08","Fallecidos","Cerro Largo",0
"2020-05-08","Fallecidos","Colonia",0
"2020-05-08","Fallecidos","Durazno",0
"2020-05-08","Fallecidos","Flores",0
"2020-05-08","Fallecidos","Florida",0
"2020-05-08","Fallecidos","Lavalleja",0
"2020-05-08","Fallecidos","Maldonado",4
"2020-05-08","Fallecidos","Montevideo",12
"2020-05-08","Fallecidos","Paysandú",0
"2020-05-08","Fallecidos","Río Negro",0
"2020-05-08","Fallecidos","Rivera",0
"2020-05-08","Fallecidos","Rocha",0
"2020-05-08","Fallecidos","Salto",0
"2020-05-08","Fallecidos","San José",0
"2020-05-08","Fallecidos","Soriano",0
"2020-05-08","Fallecidos","Tacuarembó",0
"2020-05-08","Fallecidos","Treinta y Tres",0
"2020-05-08","Personal de la salud  Confirmados","Todo el país",100
"2020-05-08","Personal de la salud  Recuperados","Todo el país",88
"2020-05-08","Personal de la salud  Activos","Todo el país",11
"2020-05-08","Personal de la salud  Fallecidos","Todo el país",1
"2020-05-08","Cantidad de Tests  Positivos","Todo el país",19
"2020-05-08","Cantidad de Tests  Negativos","Todo el país",1121
"2020-05-08","Personas en CTI","Todo el país",8
"2020-05-08","Personas en CI","Todo el país",0
"2020-05-08","Fallecidos","Todo el país",18
"2020-05-08","Casos nuevos","Todo el país",10
"2020-05-09","Casos activos","Artigas",0
"2020-05-09","Casos activos","Canelones",18
"2020-05-09","Casos activos","Cerro Largo",0
"2020-05-09","Casos activos","Colonia",2
"2020-05-09","Casos activos","Durazno",0
"2020-05-09","Casos activos","Flores",0
"2020-05-09","Casos activos","Florida",0
"2020-05-09","Casos activos","Lavalleja",0
"2020-05-09","Casos activos","Maldonado",10
"2020-05-09","Casos activos","Montevideo",127
"2020-05-09","Casos activos","Paysandú",0
"2020-05-09","Casos activos","Río Negro",1
"2020-05-09","Casos activos","Rivera",1
"2020-05-09","Casos activos","Rocha",0
"2020-05-09","Casos activos","Salto",0
"2020-05-09","Casos activos","San José",0
"2020-05-09","Casos activos","Soriano",0
"2020-05-09","Casos activos","Tacuarembó",0
"2020-05-09","Casos activos","Treinta y Tres",12
"2020-05-09","Casos recuperados","Artigas",0
"2020-05-09","Casos recuperados","Canelones",78
"2020-05-09","Casos recuperados","Cerro Largo",0
"2020-05-09","Casos recuperados","Colonia",7
"2020-05-09","Casos recuperados","Durazno",1
"2020-05-09","Casos recuperados","Flores",1
"2020-05-09","Casos recuperados","Florida",0
"2020-05-09","Casos recuperados","Lavalleja",4
"2020-05-09","Casos recuperados","Maldonado",17
"2020-05-09","Casos recuperados","Montevideo",379
"2020-05-09","Casos recuperados","Paysandú",1
"2020-05-09","Casos recuperados","Río Negro",8
"2020-05-09","Casos recuperados","Rivera",0
"2020-05-09","Casos recuperados","Rocha",1
"2020-05-09","Casos recuperados","Salto",12
